id,year,downloads,title,author,lang,subject
14838,1916,36141,The Tale of Peter Rabbit,"Potter, Beatrix",en,lit
62,1925,36063,A princess of Mars,"Burroughs, Edgar Rice",en,lit
910,1916,36035,White Fang,"London, Jack",en,lit
22120,1392,36019,"Chaucer's Works, Volume 4 - The Canterbury Tales","Chaucer, Geoffrey",enm,lit
35382,1844,35922,"The Romance of Biography (Vol 1 of 2) or Memoirs of Women Loved and Celebrated by Poets, from the Days of the Troubadour","Jameson, Mrs. (Anna)",en,lit
1268,1878,35771,The Mysterious Island,"Verne, Jules",en,lit
27761,1614,35501,Hamlet,"Shakespeare, William",en,lit
25326,1561,35306,"Lives of the Most Eminent Painters Sculptors and Architects, Vol. 01 (of 10) Cimabue to Agnolo Gaddi","Vasari, Giorgio",en,arts
38674,1878,35189,"De la terre à la lune, trajet direct en 97 heures 20 minutes","Verne, Jules",fr,lit
55201,-378,34962,The Republic of Plato,Plato,en,social
42243,1936,34923,The Hour of the Dragon,"Howard, Robert E. (Robert Ervin)",en,lit
23789,1869,34556,Cruel as the grave,"Southworth, Emma Dorothy Eliza Nevitte",en,lit
940,1839,34394,The Last of the Mohicans; A narrative of 1757,"Cooper, James Fenimore",en,lit
23745,1911,34348,Aladdin & Co.: A Romance of Yankee Magic,"Quick, Herbert",en,lit
26593,1921,34149,The Place of Honeymoons,"MacGrath, Harold",en,lit
139,1909,34054,The Lost World,"Doyle, Arthur Conan",en,lit
42196,1936,33998,Shadows in Zamboula,"Howard, Robert E. (Robert Ervin)",en,lit
15877,171,33946,Thoughts of Marcus Aurelius Antoninus,"Marcus Aurelius, Emperor of Rome",en,phil
113,1899,33855,The Secret Garden,"Burnett, Frances Hodgson",en,lit
40059,1933,33806,Wanderfoot (The Dream Ship),"Stockley, Cynthia",en,lit
42259,1936,33744,The People of the Black Circle,"Howard, Robert E. (Robert Ervin)",en,lit
41,1833,33633,The Legend of Sleepy Hollow,"Irving, Washington",en,lit
1153,1925,33539,The Chessmen of Mars,"Burroughs, Edgar Rice",en,lit
86,1885,33482,A Connecticut Yankee in King Arthur's Court,"Twain, Mark",en,lit
15272,1599,33458,"Spenser's The Faerie Queene, Book I","Spenser, Edmund",en,lit
41537,1315,33386,The Divine Comedy of Dante Alighieri: The Inferno,Dante Alighieri,en,lit
55317,171,33380,The Meditations of the Emperor Marcus Aurelius Antoninus A new rendering based on the Foulis translation of 1742,"Marcus Aurelius, Emperor of Rome",en,phil
766,1862,33376,David Copperfield,"Dickens, Charles",en,lit
42188,1936,33354,Shadows in the Moonlight,"Howard, Robert E. (Robert Ervin)",en,lit
23700,1363,33337,The Decameron of Giovanni Boccaccio,"Boccaccio, Giovanni",en,lit
30201,1519,33289,In Praise of Folly Illustrated with Many Curious Cuts,"Erasmus, Desiderius",en,lit
26951,1925,33218,'Firebrand' Trevison,"Seltzer, Charles Alden",en,lit
64,1925,33164,The gods of Mars,"Burroughs, Edgar Rice",en,lit
25132,1912,32882,The Candidate: A Political Romance,"Altsheler, Joseph A. (Joseph Alexander)",en,lit
42236,1936,32807,Jewels of Gwahlur,"Howard, Robert E. (Robert Ervin)",en,lit
14328,524,32805,The Consolation of Philosophy,Boethius,en,phil
1251,1471,32675,Le Morte d'Arthur: Volume 1,"Malory, Thomas, Sir",en,lit
5097,1878,32654,Vingt mille Lieues Sous Les Mers - Complete,"Verne, Jules",fr,lit
68,1925,32653,The warlord of Mars,"Burroughs, Edgar Rice",en,lit
1353,1878,32614,Off on a Comet! a Journey through Planetary Space,"Verne, Jules",en,lit
45631,1848,32424,"Twelve Years a Slave Narrative of Solomon Northup, a Citizen of New-York, Kidnapped in Washington City in 1841, and Resc","Northup, Solomon",en,hist
36375,1867,32352,"Fifty Years In The Northwest With An Introduction And Appendix Containing Reminiscences, Incidents And Notes","Folsom, William H. C. (William Henry Carman)",en,hist
25946,1817,32275,Gevoel en verstand,"Austen, Jane",nl,lit
4300,1932,32147,Ulysses,"Joyce, James",en,lit
14988,-56,32121,"Cicero's Tusculan Disputations Also, Treatises On The Nature Of The Gods, And On The Commonwealth","Cicero, Marcus Tullius",en,lit
27432,1923,32112,The Fifth Queen Crowned,"Ford, Ford Madox",en,lit
20023,1869,32098,"The letters of Queen Victoria, vol. 1, 1837-1843 : $b A selection from Her Majesty's correspondence between the years 18","Victoria, Queen of Great Britain",en,ref
57426,1891,31939,Baron Trump's Marvellous Underground Journey,"Lockwood, Ingersoll",en,lit
1747,1931,31910,The Red Seal,"Lincoln, Natalie Sumner",en,lit
5921,1597,31893,"The History of Don Quixote, Volume 1, Complete","Cervantes Saavedra, Miguel de",en,lit
551,1925,31860,The Land That Time Forgot,"Burroughs, Edgar Rice",en,lit
149,1925,31760,The Lost Continent,"Burroughs, Edgar Rice",en,lit
34320,1981,31718,Project Daedalus,"Hoover, Thomas",en,lit
50461,1938,31686,"Herman Melville, Mariner and Mystic","Weaver, Raymond M. (Raymond Melbourne)",en,lit
1600,-378,31655,Symposium,Plato,en,phil
56463,1611,31637,"Bacon's Essays, and Wisdom of the Ancients","Bacon, Francis",en,lit
3567,1819,31586,Memoirs of Napoleon Bonaparte - Complete,"Bourrienne, Louis Antoine Fauvelet de",en,hist
44608,1530,31514,The Bābur-nāma in English (Memoirs of Bābur),"Babur, Emperor of Hindustan",en,hist
34319,1981,31488,Project Cyclops,"Hoover, Thomas",en,lit
25001,1865,31484,An Old Man's Love,"Trollope, Anthony",en,lit
30228,1927,31401,Officer 666,"Currie, Barton Wood",en,lit
29868,1911,31303,Love and Lucy,"Hewlett, Maurice",en,lit
67025,1614,31274,Lives of Fair and Gallant Ladies. Vol 1,"Brantôme, Pierre de Bourdeille",en,hist
55300,1877,31265,Society as I Have Found It,"McAllister, Ward",en,hist
48480,1917,31137,Montreal from 1535 to 1914. Vol. 3. Biographical,"Atherton, William H. (William Henry)",en,hist
14140,96,31125,"Plutarch's Lives, Volume 3 (of 4)",Plutarch,en,hist
553,1925,31082,Out of Time's Abyss,"Burroughs, Edgar Rice",en,lit
15210,1918,31073,Darkwater: Voices from Within the Veil,"Du Bois, W. E. B. (William Edward Burghardt)",en,hist
21415,1931,31044,"The Young Visiters or, Mr. Salteena's Plan","Ashford, Daisy",en,lit
32190,1738,30953,"The Works of Alexander Pope, Volume 1 Poetry - Volume 1","Pope, Alexander",en,lit
35647,1888,30929,The Canadian Portrait Gallery - Volume 3 (of 4),"Dent, John Charles",en,hist
18787,1908,30907,Life of St. Francis of Assisi,"Sabatier, Paul",en,phil
20158,1824,30876,The Works of Lord Byron. Vol. 4,"Byron, George Gordon Byron, Baron",en,lit
66452,1919,30752,Die Liebe: Novelle,"Kaltneker, Hans",de,lit
34181,1910,30712,Irene Iddesleigh,"Ros, Amanda McKittrick",en,lit
50439,1851,30708,English Eccentrics and Eccentricities,"Timbs, John",en,ref
50508,1896,30686,The Memoirs of Admiral Lord Beresford,"Beresford, Charles William De la Poer Beresford, Baron",en,hist
32101,1927,30619,The Crimson Gardenia and Other Tales of Adventure,"Beach, Rex",en,lit
71865,1932,30616,Mrs. Dalloway,"Woolf, Virginia",en,lit
17851,1833,30607,"The History of Mary Prince, a West Indian Slave","Prince, Mary",en,social
35079,1942,30572,The Rustle of Silk,"Hamilton, Cosmo",en,lit
33733,1929,30555,The Guarded Heights,"Camp, Wadsworth",en,lit
20717,1931,30546,The Girl on the Boat,"Wodehouse, P. G. (Pelham Grenville)",en,lit
47960,1614,30469,Romeo and Juliet,"Shakespeare, William",en,lit
49402,1906,30466,The Black Hawk War Including a Review of Black Hawk's Life,"Stevens, Frank Everett",en,hist
1636,-378,30436,Phaedrus,Plato,en,phil
20,1658,30425,Paradise Lost,"Milton, John",en,lit
50624,1858,30425,"Lorenzo de' Medici, the Magnificent (vol. 1 of 2)","Reumont, Alfred von",en,hist
19441,1909,30400,My Friend the Chauffeur,"Williamson, C. N. (Charles Norris)",en,lit
34232,1914,30392,From Kingdom to Colony,"Devereux, Mary",en,lit
5000,1502,30348,The Notebooks of Leonardo Da Vinci - Complete,"Leonardo, da Vinci",en,arts
36635,1904,30287,Amitié amoureuse,"Lecomte du Noüy, Hermine Oudinot",fr,lit
36346,1909,30225,The Mandarin's Fan,"Hume, Fergus",en,lit
14860,1821,30157,The Journal of Sir Walter Scott From the Original Manuscript at Abbotsford,"Scott, Walter",en,lit
68400,1922,30135,Der Marquis de Sade und seine Zeit.,"Bloch, Iwan",de,social
50498,1933,30116,The Raft,"Dawson, Coningsby",en,lit
38720,1931,30107,L'amore che torna: romanzo,"Verona, Guido da",it,lit
1656,-378,30081,Apology,Plato,en,phil
18547,1924,30050,Madame Flirt A Romance of 'The Beggar's Opera',"Pearce, Charles Edward",en,lit
44646,1843,30048,"Memoirs of the Duchesse de Dino (Afterwards Duchesse de Talleyrand et de Sagan), 1836-1840","Dino, Dorothée, duchesse de",en,hist
52597,1902,30046,Insolación y Morriña (Dos historias amorosas),"Pardo Bazán, Emilia, condesa de",es,lit
50559,1614,30037,The Works of William Shakespeare [Cambridge Edition] [Vol. 3 of 9],"Shakespeare, William",en,lit
49806,1883,30025,"Addie's Husband; or, Through clouds to sunshine","Gordon Smythies, Mrs.",en,lit
41775,1884,30014,Cornish Characters and Strange Events,"Baring-Gould, S. (Sabine)",en,hist
46808,1902,29968,"Lyman's History of old Walla Walla County, Vol. 2 Embracing Walla Walla, Columbia, Garfield and Asotin counties","Lyman, William Denison",en,hist
49555,1935,29955,The Hermit Doctor of Gaya: A Love Story of Modern India,"Wylie, I. A. R. (Ida Alexa Ross)",en,lit
20131,1915,29951,The Mask: A Story of Love and Adventure,"Hornblow, Arthur",en,lit
21394,1915,29941,Priscilla's Spies,"Birmingham, George A.",en,lit
1934,1807,29932,Songs of Innocence and of Experience,"Blake, William",en,lit
48963,1938,29793,The Viper of Milan: A Romance of Lombardy,"Bowen, Marjorie",en,lit
38703,1952,29786,The Black Moth: A Romance of the XVIIIth Century,"Heyer, Georgette",en,lit
55514,1902,29755,Cuentos de amor,"Pardo Bazán, Emilia, condesa de",es,lit
47434,1918,29712,Infatuation,"Osbourne, Lloyd",en,lit
98,1862,29682,A Tale of Two Cities,"Dickens, Charles",en,lit
35249,1915,29662,A Japanese Boy,"Shiukichi, Shigemi",en,hist
15113,1873,29659,Vie de Jésus,"Renan, Ernest",fr,phil
52734,1900,29613,The Scourge of God: A Romance of Religious Persecution,"Bloundelle-Burton, John",en,lit
228,-20,29568,The Aeneid,Virgil,en,lit
1597,1855,29547,Andersen's Fairy Tales,"Andersen, H. C. (Hans Christian)",en,lit
38250,1916,29529,The Honour of Savelli: A Romance,"Levett Yeats, S. (Sidney)",en,lit
54879,1818,29517,"The Memoirs of François René Vicomte de Chateaubriand sometime Ambassador to England, Volume 4 (of 6) Mémoires d'outre-t","Chateaubriand, François-René, vicomte de",en,hist
121,1817,29488,Northanger Abbey,"Austen, Jane",en,lit
40143,1873,29426,"France and England in North America, Part III: La Salle, Discovery of The Great West","Parkman, Francis",en,hist
203,1861,29425,Uncle Tom's Cabin,"Stowe, Harriet Beecher",en,lit
76730,1931,29372,Terveeks' - Buddha!,"Pekkola, Sulo-Weikko",fi,hist
15721,1933,29368,The Hawk of Egypt,"Conquest, Joan",en,lit
1658,-378,29318,Phaedo,Plato,en,phil
38628,1915,29317,Vecchie storie d'amore,"Albertazzi, Adolfo",it,lit
45027,1392,29298,"Chaucer's Works, Volume 3 - The House of Fame; The Legend of Good Women; The Treatise on the Astrolabe; The Sources of t","Chaucer, Geoffrey",en,lit
55987,1860,29207,Letters of Asa Gray; Vol. 2,"Gray, Asa",en,sci
271,1870,29155,Black Beauty : $b The autobiography of a horse,"Sewell, Anna",en,lit
57821,1868,29061,Scenes in the Life of Harriet Tubman,"Bradford, Sarah H. (Sarah Hopkins)",en,hist
1719,1924,28973,The Ballad of the White Horse,"Chesterton, G. K. (Gilbert Keith)",en,lit
40533,1912,28892,"The Life of John Marshall, Volume 4: The building of the nation, 1815-1835","Beveridge, Albert J. (Albert Jeremiah)",en,hist
59131,73,28750,"The Natural History of Pliny, Volume 3 (of 6)","Pliny, the Elder",en,sci
2610,1852,28576,Notre-Dame de Paris,"Hugo, Victor",en,lit
2383,1392,28540,"The Canterbury Tales, and Other Poems","Chaucer, Geoffrey",en,lit
7700,-400,28457,Lysistrata,Aristophanes,en,lit
39970,1916,28409,The Hill of Venus,"Gallizier, Nathan",en,lit
58984,1908,28405,Audubon the Naturalist: A History of His Life and Time. Vol. 2 (of 2),"Herrick, Francis Hobart",en,sci
42283,1904,28346,The San Rosario Ranch,"Elliott, Maud Howe",en,lit
1001,1315,28279,"Divine Comedy, Longfellow's Translation, Hell",Dante Alighieri,en,lit
5131,1824,28278,Childe Harold's Pilgrimage,"Byron, George Gordon Byron, Baron",en,lit
44827,1916,28229,Under the Witches' Moon: A Romantic Tale of Mediaeval Rome,"Gallizier, Nathan",en,lit
500,1876,28185,The Adventures of Pinocchio,"Collodi, Carlo",en,lit
174,1900,28178,The Picture of Dorian Gray,"Wilde, Oscar",en,lit
2376,1906,28114,Up from Slavery: An Autobiography,"Washington, Booker T.",en,hist
599,1861,28087,Vanity Fair,"Thackeray, William Makepeace",en,lit
78102,1968,28078,The wheel of earth,"Sandburg, Helga",en,lit
160,1900,28042,"The Awakening, and Selected Short Stories","Chopin, Kate",en,lit
2833,1893,27901,The Portrait of a Lady - Volume 1,"James, Henry",en,lit
580,1862,27872,The Pickwick Papers,"Dickens, Charles",en,lit
8419,1809,27758,"The Journals of Lewis and Clark, 1804-1806","Lewis, Meriwether",en,hist
967,1862,27736,Nicholas Nickleby,"Dickens, Charles",en,lit
2542,1878,27704,A Doll's House : a play,"Ibsen, Henrik",en,lit
1079,1763,27700,"The life and opinions of Tristram Shandy, gentleman","Sterne, Laurence",en,lit
785,-55,27645,On the Nature of Things,"Lucretius Carus, Titus",en,lit
5200,1924,27494,Metamorphosis,"Kafka, Franz",en,lit
2397,1930,27411,"The Story of My Life With her letters (1887-1901) and a supplementary account of her education, including passages from ","Keller, Helen",en,social
227,-20,27367,Aeneidos,Virgil,la,lit
3913,1762,27352,The Confessions of Jean Jacques Rousseau - Complete,"Rousseau, Jean-Jacques",en,lit
2130,1528,27263,Utopia,"More, Thomas, Saint",en,social
674,96,27253,Plutarch: Lives of the noble Grecians and Romans,Plutarch,en,hist
73,1900,27185,The Red Badge of Courage: An Episode of the American Civil War,"Crane, Stephen",en,lit
65661,1925,27075,Der Zauberberg. Erster Band,"Mann, Thomas",de,lit
9904,1861,26905,"The History of Pendennis, Volume 2 His Fortunes and Misfortunes, His Friends and His Greatest Enemy","Thackeray, William Makepeace",en,lit
2229,1799,26814,Faust: Der Tragödie erster Teil,"Goethe, Johann Wolfgang von",de,lit
11618,1897,26811,From Chaucer to Tennyson With Twenty-Nine Portraits and Selections from Thirty Authors,"Beers, Henry A. (Henry Augustin)",en,lit
8813,1869,26767,"Complete Prose Works Specimen Days and Collect, November Boughs and Goodbye My Fancy","Whitman, Walt",en,lit
59931,1934,26766,The Love-Story of Aliette Brunton,"Frankau, Gilbert",en,lit
11197,1920,26765,Bambi,"Cooke, Marjorie Benton",en,lit
2600,1878,26672,War and Peace,"Tolstoy, Leo, graf",en,lit
1041,1614,26669,Shakespeare's Sonnets,"Shakespeare, William",en,lit
26000,1838,26668,"The Sailor's Word-Book An Alphabetical Digest of Nautical Terms, including Some More Especially Military and Scientific,","Smyth, W. H. (William Henry)",en,hist
1564,1790,26648,"Boswell's Life of Johnson Abridged and edited, with an introduction by Charles Grosvenor Osgood","Boswell, James",en,hist
9774,1853,26633,"Alice, or the Mysteries - Complete","Lytton, Edward Bulwer Lytton, Baron",en,lit
1012,1315,26626,La Divina Commedia di Dante,Dante Alighieri,it,lit
5225,66,26519,The Satyricon - Complete,Petronius Arbiter,en,lit
5307,1791,26466,The Letters of Wolfgang Amadeus Mozart - Volume 01,"Mozart, Wolfgang Amadeus",en,arts
696,1767,26409,The Castle of Otranto,"Walpole, Horace",en,lit
2040,1835,26339,Confessions of an English Opium-Eater,"De Quincey, Thomas",en,lit
3875,1725,26295,Memoirs of Louis XIV and His Court and of the Regency - Complete,"Saint-Simon, Louis de Rouvroy, duc de",en,hist
1279,1796,26175,Poems and Songs of Robert Burns,"Burns, Robert",en,lit
202,1868,26053,My Bondage and My Freedom,"Douglass, Frederick",en,hist
3891,1802,25982,"Memoirs of the Court of Marie Antoinette, Queen of France, Complete Being the Historic Memoirs of Madam Campan, First La","Campan, Mme. (Jeanne-Louise-Henriette)",en,hist
6867,1922,25903,"Lineage, Life and Labors of José Rizal, Philippine Patriot","Craig, Austin",en,hist
70175,1924,25778,The secret of Father Brown,"Chesterton, G. K. (Gilbert Keith)",en,lit
83,1878,25693,"From the Earth to the moon; and, round the moon","Verne, Jules",en,lit
2489,1869,25581,"Moby Dick; Or, The Whale","Melville, Herman",en,lit
8883,1858,24956,A Love Story,"Christie, William Harvey",en,lit
7895,1864,24941,A Terrible Temptation: A Story of To-Day,"Reade, Charles",en,lit
7855,1948,24937,The Vision of Desire,"Pedler, Margaret",en,lit
3526,1878,24851,"Five Weeks in a Balloon Or, Journeys and Discoveries in Africa by Three Englishmen","Verne, Jules",en,lit
2419,1874,24735,La dame aux camélias,"Dumas, Alexandre",fr,lit
4206,1914,24707,"The Letters of Franklin K. Lane, Personal and Political","Lane, Franklin K.",en,hist
70377,1886,24603,Fifty years in Wall Street,"Clews, Henry",en,social
4599,1865,24497,The Small House at Allington,"Trollope, Anthony",en,lit
1680,1849,24493,At the Sign of the Cat and Racket,"Balzac, Honoré de",en,lit
3823,1905,24467,Thelma,"Corelli, Marie",en,lit
69944,1934,24414,Jud Süß,"Feuchtwanger, Lion",de,lit
1232,1519,24314,The Prince,"Machiavelli, Niccolò",en,social
4923,1928,24218,King Midas: a Romance,"Sinclair, Upton",en,lit
5700,1873,24138,Love and Life: An Old Story in Eighteenth Century Costume,"Yonge, Charlotte M. (Charlotte Mary)",en,lit
5610,1905,24080,The Cardinal's snuff-box,"Harland, Henry",en,lit
4918,1910,24013,The Lilac Sunbonnet: A Love Story,"Crockett, S. R. (Samuel Rutherford)",en,lit
78084,1940,23841,The mysterious Mr. Quin,"Christie, Agatha",en,lit
63754,1907,23771,All in the Day's Work: An Autobiography,"Tarbell, Ida M. (Ida Minerva)",en,lit
78016,1945,23752,Herman Melville,"Mumford, Lewis",en,lit
78009,1916,23610,A guide to the history of physical education,"Leonard, Fred Eugene",en,hist
78017,1793,23606,The Swiss family Robinson,"Wyss, Johann David",en,lit
78052,1914,23485,Andanzas y visiones españolas,"Unamuno, Miguel de",es,hist
5222,66,23453,The Satyricon - Volume 05: Crotona Affairs,Petronius Arbiter,en,lit
78075,1905,23443,The eclipse of Russia,"Dillon, Emile Joseph",en,hist
78047,1895,23416,The dogaressas of Venice (the wives of the doges),"Staley, Edgcumbe",en,hist
78124,1948,23373,"1066 and all that : $b A memorable history of England, comprising all the parts you can remember, including 103 good thi","Sellar, Walter Carruthers",en,hist
78025,1921,23355,Main currents in American thought : $b An interpretation of American literature from the beginnings to 1920,"Parrington, Vernon Louis",en,lit
